id_oportunidade,valor_proposta,tempo_negociacao,produto,setor_cliente,tamanho_cliente,num_reunioes,conversa_inicial,conversa_final,status_final
OPP_0911,14135.12,21,Analytics,Serviços,Grande,2,Cliente considerou o preço alto e desistiu.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0912,31583.3,84,Infraestrutura,Indústria,Grande,4,Cliente considerou o preço alto e desistiu.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0913,21061.17,70,CRM,Varejo,Grande,6,Cliente satisfeito com o atendimento e condições comerciais.,Cliente não respondeu após a proposta inicial.,0
OPP_0914,28050.31,22,ERP,Serviços,Pequeno,9,Cliente não respondeu após a proposta inicial.,Cliente não respondeu após a proposta inicial.,0
OPP_0915,22370.2,82,Analytics,Indústria,Médio,5,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente considerou o preço alto e desistiu.,0
OPP_0916,15428.82,72,Analytics,Educação,Pequeno,9,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente mencionou optar por concorrente.,0
OPP_0917,47474.21,32,CRM,Serviços,Pequeno,5,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente mencionou optar por concorrente.,0
OPP_0918,38416.68,33,CRM,Serviços,Pequeno,8,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0919,7865.55,16,Analytics,Varejo,Pequeno,1,Cliente demonstrou interesse e pediu proposta detalhada.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0920,43554.93,76,ERP,Saúde,Pequeno,7,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente considerou o preço alto e desistiu.,0
OPP_0921,24884.13,38,Analytics,Saúde,Médio,4,Cliente não respondeu após a proposta inicial.,Cliente mencionou optar por concorrente.,0
OPP_0922,44833.06,14,Infraestrutura,Varejo,Grande,5,"Após a demonstração, o cliente confirmou intenção de compra.",Não houve retorno após múltiplos contatos.,0
OPP_0923,40192.91,36,Infraestrutura,Varejo,Pequeno,6,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente não respondeu após a proposta inicial.,0
OPP_0924,21835.46,23,CRM,Varejo,Pequeno,5,Cliente não respondeu após a proposta inicial.,Não houve retorno após múltiplos contatos.,0
OPP_0925,2101.0,66,ERP,Saúde,Médio,1,Cliente satisfeito com o atendimento e condições comerciais.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0926,14165.19,85,ERP,Varejo,Médio,9,Cliente não respondeu após a proposta inicial.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0927,27540.08,2,Infraestrutura,Indústria,Grande,2,Cliente não respondeu após a proposta inicial.,Cliente mencionou optar por concorrente.,0
OPP_0928,32040.43,73,Analytics,Serviços,Médio,9,Não houve retorno após múltiplos contatos.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0929,13636.5,65,CRM,Serviços,Grande,2,Não houve retorno após múltiplos contatos.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0930,7828.45,75,Analytics,Educação,Pequeno,9,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente não respondeu após a proposta inicial.,0
OPP_0931,41911.58,67,Analytics,Educação,Pequeno,6,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0932,49235.71,52,Analytics,Serviços,Grande,9,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente não respondeu após a proposta inicial.,0
OPP_0933,26758.82,62,ERP,Indústria,Médio,6,Cliente não respondeu após a proposta inicial.,Cliente não respondeu após a proposta inicial.,0
OPP_0934,9412.29,23,Infraestrutura,Saúde,Grande,6,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0935,14343.06,26,ERP,Saúde,Médio,2,Cliente mencionou optar por concorrente.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0936,1901.14,68,Infraestrutura,Indústria,Pequeno,8,Cliente considerou o preço alto e desistiu.,Cliente considerou o preço alto e desistiu.,0
OPP_0937,45800.64,82,CRM,Saúde,Médio,3,Cliente não respondeu após a proposta inicial.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0938,6769.8,55,CRM,Varejo,Grande,7,Cliente mencionou optar por concorrente.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0939,29249.31,6,Analytics,Serviços,Grande,5,Não houve retorno após múltiplos contatos.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0940,14428.71,35,Infraestrutura,Serviços,Pequeno,3,"Conversas fluíram bem, cliente entusiasmado com o produto.","Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0941,28154.72,22,Infraestrutura,Indústria,Médio,1,"Conversas fluíram bem, cliente entusiasmado com o produto.","Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0942,32919.6,43,Infraestrutura,Saúde,Médio,8,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0943,41657.35,15,Analytics,Educação,Médio,3,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente mencionou optar por concorrente.,0
OPP_0944,11114.64,86,Analytics,Educação,Pequeno,2,Cliente considerou o preço alto e desistiu.,Cliente considerou o preço alto e desistiu.,0
OPP_0945,1538.8,60,CRM,Saúde,Médio,1,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente considerou o preço alto e desistiu.,0
OPP_0946,7707.4,12,ERP,Educação,Grande,4,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0947,45100.91,49,Infraestrutura,Indústria,Médio,8,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente considerou o preço alto e desistiu.,0
OPP_0948,43820.61,42,Infraestrutura,Indústria,Pequeno,3,Cliente não respondeu após a proposta inicial.,Cliente mencionou optar por concorrente.,0
OPP_0949,30273.24,38,ERP,Saúde,Médio,1,"Após a demonstração, o cliente confirmou intenção de compra.",Não houve retorno após múltiplos contatos.,0
OPP_0950,30425.33,82,Infraestrutura,Educação,Médio,4,Cliente demonstrou interesse e pediu proposta detalhada.,Não houve retorno após múltiplos contatos.,0
OPP_0951,33586.8,45,Analytics,Indústria,Grande,9,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0952,9593.19,35,Analytics,Indústria,Médio,1,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0953,45806.19,30,Infraestrutura,Varejo,Grande,2,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente considerou o preço alto e desistiu.,0
OPP_0954,21519.76,88,Analytics,Varejo,Grande,9,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0955,19773.79,30,Analytics,Indústria,Pequeno,2,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente não respondeu após a proposta inicial.,0
OPP_0956,26426.97,78,Infraestrutura,Saúde,Grande,3,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0957,3301.33,6,CRM,Serviços,Grande,7,Não houve retorno após múltiplos contatos.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0958,9147.89,67,ERP,Serviços,Pequeno,3,Cliente mencionou optar por concorrente.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0959,37163.65,80,Analytics,Indústria,Grande,9,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente considerou o preço alto e desistiu.,0
OPP_0960,5057.13,7,CRM,Indústria,Pequeno,6,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente não respondeu após a proposta inicial.,0
OPP_0961,30554.45,52,Analytics,Indústria,Médio,3,Cliente não respondeu após a proposta inicial.,Não houve retorno após múltiplos contatos.,0
OPP_0962,13022.11,14,Analytics,Saúde,Pequeno,9,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente considerou o preço alto e desistiu.,0
OPP_0963,20075.49,73,ERP,Varejo,Grande,1,Cliente considerou o preço alto e desistiu.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0964,15145.99,15,Analytics,Indústria,Pequeno,3,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente mencionou optar por concorrente.,0
OPP_0965,18427.96,21,ERP,Indústria,Grande,1,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente mencionou optar por concorrente.,0
OPP_0966,36233.25,35,ERP,Educação,Médio,2,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente mencionou optar por concorrente.,0
OPP_0967,15558.96,66,ERP,Saúde,Pequeno,8,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0968,28753.83,2,CRM,Indústria,Médio,7,Cliente satisfeito com o atendimento e condições comerciais.,Cliente considerou o preço alto e desistiu.,0
OPP_0969,24326.47,35,Infraestrutura,Educação,Grande,2,Cliente mencionou optar por concorrente.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0970,33519.89,82,CRM,Serviços,Grande,2,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0971,46904.66,78,Infraestrutura,Indústria,Médio,9,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0972,36896.03,20,Infraestrutura,Indústria,Pequeno,6,Cliente não respondeu após a proposta inicial.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0973,11532.08,82,ERP,Educação,Pequeno,5,Cliente considerou o preço alto e desistiu.,Não houve retorno após múltiplos contatos.,0
OPP_0974,2527.97,10,Analytics,Saúde,Grande,6,Cliente não respondeu após a proposta inicial.,Cliente considerou o preço alto e desistiu.,0
OPP_0975,13850.94,25,ERP,Indústria,Médio,9,Cliente satisfeito com o atendimento e condições comerciais.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0976,30158.82,66,Analytics,Serviços,Médio,7,Cliente não respondeu após a proposta inicial.,Cliente mencionou optar por concorrente.,0
OPP_0977,3519.86,25,Infraestrutura,Indústria,Pequeno,9,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente não respondeu após a proposta inicial.,0
OPP_0978,25321.95,54,ERP,Serviços,Pequeno,4,Não houve retorno após múltiplos contatos.,Cliente considerou o preço alto e desistiu.,0
OPP_0979,30245.3,33,Analytics,Varejo,Pequeno,2,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente considerou o preço alto e desistiu.,0
OPP_0980,17377.95,36,CRM,Varejo,Médio,8,Cliente mencionou optar por concorrente.,Não houve retorno após múltiplos contatos.,0
OPP_0981,38774.7,14,Analytics,Serviços,Pequeno,4,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0982,6223.31,65,ERP,Saúde,Pequeno,9,Cliente demonstrou interesse e pediu proposta detalhada.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0983,4681.75,80,CRM,Indústria,Grande,4,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente considerou o preço alto e desistiu.,0
OPP_0984,36681.25,54,Analytics,Indústria,Pequeno,8,Não houve retorno após múltiplos contatos.,Cliente mencionou optar por concorrente.,0
OPP_0985,25279.07,52,Analytics,Varejo,Pequeno,9,Cliente considerou o preço alto e desistiu.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0986,34731.72,3,Analytics,Serviços,Médio,9,Cliente considerou o preço alto e desistiu.,Cliente considerou o preço alto e desistiu.,0
OPP_0987,22306.54,41,Analytics,Indústria,Médio,4,Cliente considerou o preço alto e desistiu.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0988,13073.7,6,Analytics,Indústria,Grande,1,"Conversas fluíram bem, cliente entusiasmado com o produto.","Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0989,41136.01,25,CRM,Saúde,Pequeno,3,Cliente considerou o preço alto e desistiu.,Cliente não respondeu após a proposta inicial.,0
OPP_0990,40171.38,13,Infraestrutura,Educação,Grande,9,Cliente satisfeito com o atendimento e condições comerciais.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0991,35040.13,8,CRM,Varejo,Médio,4,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0992,14335.11,21,CRM,Varejo,Grande,5,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente considerou o preço alto e desistiu.,0
OPP_0993,29921.3,68,CRM,Educação,Médio,7,Cliente demonstrou interesse e pediu proposta detalhada.,Não houve retorno após múltiplos contatos.,0
OPP_0994,18687.72,25,Infraestrutura,Indústria,Grande,5,Cliente considerou o preço alto e desistiu.,Não houve retorno após múltiplos contatos.,0
OPP_0995,5487.52,79,ERP,Saúde,Grande,4,Cliente satisfeito com o atendimento e condições comerciais.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0996,45948.37,68,Infraestrutura,Saúde,Pequeno,2,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente mencionou optar por concorrente.,0
OPP_0997,7704.11,45,CRM,Varejo,Grande,2,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente mencionou optar por concorrente.,0
OPP_0998,47561.63,60,Analytics,Saúde,Pequeno,4,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0999,22854.28,12,Analytics,Educação,Pequeno,9,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente mencionou optar por concorrente.,0
